user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,time_on_site_hours,age_group,engagement_score,engagement_level,funnel_stage,customer_stage,customer_recommendation,predicted_buyer,buyer_label
7033,29,Not Specified,Desktop,21.85,2,13,9,0,1,0,21.33,81.55,1,0.36,Adults,0.677,High,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
7034,19,Male,Tablet,24.9,12,9,9,0,0,0,30.04,41.64,1,0.42,Young Adults,0.855,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
7035,31,Male,Desktop,22.14,15,11,7,0,0,0,29.44,35.94,1,0.37,Adults,0.773,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7036,39,Male,Tablet,7.64,9,8,2,0,1,1,6.46,23.06,1,0.13,Mid-Age Users,0.304,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
7037,48,Male,Desktop,28.74,2,5,2,0,1,0,31.93,54.16,1,0.48,Senior Users,0.334,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
7038,40,Male,Mobile,1.73,12,1,0,0,1,1,1.69,82.99,1,0.03,Mid-Age Users,0.201,Low,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7039,37,Female,Mobile,10.65,16,6,7,1,1,1,14.3,28.96,1,0.18,Mid-Age Users,0.713,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7040,55,Female,Mobile,8.54,7,2,1,1,0,0,11.81,92.07,1,0.14,Senior Users,0.223,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7041,21,Female,Mobile,2.4,1,13,6,1,0,0,3.32,39.69,1,0.04,Young Adults,0.365,Low,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7042,32,Female,Mobile,12.77,7,14,6,1,1,1,13.78,96.94,1,0.21,Adults,0.529,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
7043,41,Female,Mobile,19.07,3,6,6,0,0,1,17.87,67.66,1,0.32,Mid-Age Users,0.508,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7044,42,Male,Mobile,26.59,5,13,3,0,1,1,30.63,36.72,1,0.44,Mid-Age Users,0.423,Medium,Product Explorer,Casual Visitors,Recommend Popular Products,1,Buyer
7045,18,Male,Mobile,29.7,3,8,6,1,0,0,19.59,98.36,1,0.5,Young Adults,0.579,Medium,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
7046,24,Female,Mobile,24.43,15,4,9,1,1,0,33.79,59.43,1,0.41,Young Adults,0.9,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7047,48,Female,Desktop,14.59,6,0,7,0,1,1,11.25,76.86,1,0.24,Senior Users,0.581,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
7048,29,Male,Desktop,21.99,15,4,8,1,0,1,29.18,45.18,1,0.37,Adults,0.828,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7049,59,Female,Tablet,25.47,3,7,6,0,0,0,20.34,11.93,1,0.42,Senior Users,0.551,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7051,59,Female,Mobile,23.77,2,2,4,0,1,0,30.24,32.17,1,0.4,Senior Users,0.412,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7052,55,Male,Mobile,15.0,4,3,9,1,0,0,13.41,91.79,1,0.25,Senior Users,0.663,High,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
7053,29,Female,Mobile,12.21,14,11,9,1,0,1,10.48,90.76,1,0.2,Adults,0.802,High,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
7054,56,Male,Mobile,16.26,14,7,6,1,1,0,22.57,9.5,1,0.27,Senior Users,0.663,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
7055,35,Female,Mobile,20.6,10,7,9,0,0,0,11.72,11.47,1,0.34,Adults,0.795,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
7056,19,Female,Tablet,22.08,11,6,1,1,0,1,29.62,61.2,0,0.37,Young Adults,0.376,Medium,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
7057,27,Male,Mobile,11.35,4,5,4,1,0,0,16.21,3.59,1,0.19,Adults,0.361,Low,Visitor,High Intent Users,Offer Fast Checkout Discount,0,Non-Buyer
7058,32,Male,Mobile,17.57,15,3,7,0,1,0,18.68,42.12,1,0.29,Adults,0.743,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7059,47,Female,Mobile,27.39,4,9,5,0,1,1,32.76,52.78,1,0.46,Senior Users,0.524,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7060,34,Female,Desktop,29.31,16,12,5,1,0,0,39.9,19.68,1,0.49,Adults,0.726,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7061,21,Male,Mobile,7.59,2,8,0,0,0,0,7.1,77.02,1,0.13,Young Adults,0.082,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7062,24,Male,Mobile,6.59,13,1,1,0,0,0,14.3,43.16,1,0.11,Young Adults,0.305,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
7063,58,Male,Mobile,20.62,8,1,2,0,1,1,14.3,42.31,1,0.34,Senior Users,0.375,Medium,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
7064,48,Female,Mobile,13.03,9,0,6,0,0,0,10.51,23.44,1,0.22,Senior Users,0.562,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7065,56,Female,Mobile,1.7,8,10,9,0,1,1,2.52,88.78,1,0.03,Senior Users,0.638,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
7066,51,Male,Mobile,11.06,4,14,5,1,0,0,5.87,1.12,1,0.18,Senior Users,0.415,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7067,23,Female,Mobile,24.4,5,11,4,0,1,1,20.0,0.69,1,0.41,Young Adults,0.464,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7068,55,Female,Desktop,24.13,9,2,8,1,0,1,23.13,99.55,1,0.4,Senior Users,0.747,High,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
7069,51,Male,Mobile,15.35,19,2,9,0,0,0,12.45,2.11,1,0.26,Senior Users,0.902,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7071,31,Male,Mobile,17.81,3,2,8,1,1,0,15.51,88.29,1,0.3,Adults,0.611,Medium,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
7072,23,Male,Mobile,7.36,13,9,2,1,1,0,6.61,61.57,1,0.12,Young Adults,0.365,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
7073,54,Female,Mobile,16.26,9,5,7,1,1,1,9.29,62.5,1,0.27,Senior Users,0.639,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7074,49,Female,Mobile,1.32,17,8,8,1,1,0,1.68,47.57,1,0.02,Senior Users,0.722,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7075,20,Male,Mobile,14.79,10,7,1,1,0,1,9.88,15.06,1,0.25,Young Adults,0.312,Low,Active Browser,Casual Visitors,Recommend Popular Products,0,Non-Buyer
7076,20,Male,Mobile,10.75,12,5,3,1,1,0,5.82,36.71,1,0.18,Young Adults,0.428,Medium,Active Browser,Interested Users,Recommend Popular Products,1,Buyer
7077,39,Male,Desktop,20.57,13,0,1,1,0,1,22.43,71.79,1,0.34,Mid-Age Users,0.398,Medium,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7078,39,Female,Desktop,19.51,10,7,6,1,0,1,22.8,48.54,0,0.33,Mid-Age Users,0.621,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7079,27,Male,Desktop,12.04,19,9,3,0,1,0,15.17,72.98,1,0.2,Adults,0.547,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
7080,20,Male,Mobile,1.21,19,5,5,1,0,0,0.71,0.73,1,0.02,Young Adults,0.586,Medium,Highly Interested User,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7081,29,Male,Desktop,8.32,9,1,7,1,0,0,5.59,65.58,1,0.14,Adults,0.586,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7082,46,Male,Mobile,19.37,5,4,5,1,0,0,13.22,59.29,1,0.32,Senior Users,0.486,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7083,34,Female,Desktop,3.1,8,3,3,0,0,1,3.39,97.44,1,0.05,Adults,0.314,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7084,24,Female,Mobile,4.12,5,11,5,1,0,0,5.73,90.7,1,0.07,Young Adults,0.384,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
7085,30,Male,Mobile,19.76,15,5,0,0,1,1,23.84,60.03,1,0.33,Adults,0.369,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
7087,21,Female,Desktop,10.32,13,3,9,0,1,0,13.96,9.26,1,0.17,Young Adults,0.774,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
7088,27,Female,Mobile,15.2,17,12,7,0,0,0,17.78,94.11,1,0.25,Adults,0.759,High,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
7089,56,Male,Mobile,28.43,5,7,0,0,0,1,33.79,70.69,1,0.47,Senior Users,0.268,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7090,41,Female,Mobile,28.42,1,13,8,0,1,1,41.42,50.22,1,0.47,Mid-Age Users,0.65,High,Visitor,Highly Engaged Users,Recommend Premium Products,1,Buyer
7091,34,Female,Tablet,9.92,15,0,5,0,0,0,14.39,85.74,1,0.17,Adults,0.581,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
7092,23,Male,Mobile,24.49,10,2,5,0,1,0,21.69,73.07,1,0.41,Young Adults,0.599,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
7094,22,Female,Mobile,29.29,18,3,0,0,0,0,20.56,53.91,1,0.49,Young Adults,0.479,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
7095,49,Female,Mobile,14.85,13,1,4,0,1,0,13.54,92.63,1,0.25,Senior Users,0.526,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
7096,27,Male,Desktop,23.47,16,11,0,1,0,1,18.15,79.91,1,0.39,Adults,0.409,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7097,26,Male,Mobile,23.28,19,1,6,1,0,1,20.19,40.31,1,0.39,Adults,0.789,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7098,44,Male,Mobile,15.43,12,5,7,1,1,0,18.14,62.88,1,0.26,Mid-Age Users,0.681,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
7099,30,Male,Mobile,24.07,14,5,5,1,1,1,17.1,19.64,1,0.4,Adults,0.659,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
7100,36,Female,Desktop,8.57,2,2,6,1,1,0,5.83,93.33,1,0.14,Mid-Age Users,0.422,Medium,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
7101,38,Male,Desktop,4.55,10,7,6,1,1,0,4.0,69.53,1,0.08,Mid-Age Users,0.522,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7102,41,Female,Desktop,13.33,4,11,3,1,1,1,7.97,96.0,1,0.22,Mid-Age Users,0.319,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7103,55,Female,Desktop,28.37,1,2,3,1,1,1,37.28,29.2,1,0.47,Senior Users,0.372,Medium,Visitor,Casual Visitors,Recommend Popular Products,1,Buyer
7104,21,Female,Desktop,15.52,17,1,0,1,0,0,22.64,31.52,1,0.26,Young Adults,0.372,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
7105,41,Male,Mobile,19.42,11,4,1,0,0,0,25.27,83.21,1,0.32,Mid-Age Users,0.359,Low,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7106,52,Male,Mobile,19.1,7,12,2,1,1,0,19.7,26.18,1,0.32,Senior Users,0.349,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
7107,20,Female,Desktop,4.84,17,6,4,0,0,0,5.68,35.76,1,0.08,Young Adults,0.523,Medium,Highly Interested User,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7108,21,Female,Tablet,12.32,17,0,9,1,0,1,16.08,88.43,1,0.21,Young Adults,0.851,High,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
7109,54,Female,Mobile,21.5,9,1,8,1,1,0,14.3,51.78,1,0.36,Senior Users,0.73,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
7110,57,Female,Mobile,29.19,10,1,4,0,0,0,26.8,30.04,1,0.49,Senior Users,0.575,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7111,52,Female,Mobile,5.87,6,7,5,0,0,0,3.78,40.93,1,0.1,Senior Users,0.412,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7112,48,Male,Mobile,12.9,17,9,6,1,0,1,7.62,71.19,1,0.22,Senior Users,0.688,High,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
7113,42,Male,Mobile,3.76,16,5,3,0,1,0,4.73,15.87,1,0.06,Mid-Age Users,0.444,Medium,Highly Interested User,Interested Users,Recommend Popular Products,1,Buyer
7114,57,Male,Desktop,8.03,7,13,7,0,0,0,10.91,96.22,1,0.13,Senior Users,0.553,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
7115,30,Female,Mobile,11.93,19,12,5,0,1,0,6.96,49.29,1,0.2,Adults,0.657,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7116,21,Female,Desktop,16.68,4,12,0,1,1,0,11.32,76.49,1,0.28,Young Adults,0.174,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7117,31,Male,Desktop,7.69,17,14,5,0,0,0,5.54,70.2,1,0.13,Adults,0.597,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
7118,30,Male,Tablet,7.6,9,14,1,0,0,1,10.31,68.07,1,0.13,Adults,0.248,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
7119,44,Female,Mobile,23.56,11,12,3,0,1,0,33.3,42.0,1,0.39,Mid-Age Users,0.497,Medium,Active Browser,Interested Users,Recommend Popular Products,1,Buyer
7120,23,Male,Mobile,28.92,1,3,3,0,1,1,36.58,4.23,1,0.48,Young Adults,0.375,Medium,Visitor,Casual Visitors,Recommend Popular Products,1,Buyer
7121,34,Male,Mobile,10.38,7,3,9,1,1,1,13.46,74.14,1,0.17,Adults,0.68,High,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
7122,53,Male,Mobile,20.95,5,4,9,0,0,0,17.65,95.38,1,0.35,Senior Users,0.719,High,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
7123,57,Female,Mobile,8.48,5,2,4,0,1,0,7.7,50.5,1,0.14,Senior Users,0.358,Low,Product Explorer,High Intent Users,Offer Fast Checkout Discount,0,Non-Buyer
7124,52,Female,Desktop,27.91,1,11,9,0,1,1,21.78,95.38,1,0.47,Senior Users,0.702,High,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
7125,34,Male,Mobile,20.51,6,13,1,1,1,1,29.91,53.49,1,0.34,Adults,0.287,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
7126,58,Female,Tablet,24.28,13,3,5,0,1,1,29.81,16.74,1,0.4,Senior Users,0.645,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7127,19,Male,Desktop,2.43,15,11,2,0,1,1,2.04,23.95,1,0.04,Young Adults,0.364,Low,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
7128,30,Male,Desktop,15.73,9,3,8,0,0,1,11.67,86.47,1,0.26,Adults,0.691,High,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
7129,19,Female,Desktop,16.3,17,6,5,0,0,0,11.33,49.88,1,0.27,Young Adults,0.655,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7130,45,Female,Mobile,9.5,13,6,2,0,0,0,6.69,41.44,1,0.16,Mid-Age Users,0.38,Medium,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
7131,43,Female,Desktop,15.73,11,0,2,0,1,0,9.6,79.94,1,0.26,Mid-Age Users,0.39,Medium,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7132,39,Male,Mobile,17.82,4,11,4,1,1,1,25.0,64.17,1,0.3,Mid-Age Users,0.404,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7133,20,Male,Desktop,21.49,7,2,5,1,0,0,14.3,87.23,1,0.36,Young Adults,0.532,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
7134,52,Male,Mobile,1.96,19,14,3,1,0,0,1.12,97.09,1,0.03,Senior Users,0.48,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
7135,29,Female,Mobile,17.45,7,8,4,0,0,1,21.1,65.12,1,0.29,Adults,0.449,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7136,41,Male,Mobile,5.94,14,5,2,1,1,0,3.97,97.07,1,0.1,Mid-Age Users,0.372,Medium,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7138,37,Male,Mobile,19.07,9,3,3,0,0,1,19.91,84.0,1,0.32,Mid-Age Users,0.436,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
7139,56,Male,Mobile,10.02,2,9,7,0,0,1,13.44,90.64,1,0.17,Senior Users,0.487,Medium,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
7140,56,Female,Desktop,13.79,16,8,7,0,1,0,10.16,4.52,1,0.23,Senior Users,0.733,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7141,30,Female,Mobile,11.44,5,14,0,0,1,1,15.72,86.51,1,0.19,Adults,0.155,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7142,58,Female,Mobile,19.8,12,13,3,1,1,0,24.45,40.87,1,0.33,Senior Users,0.488,Medium,Active Browser,Interested Users,Recommend Popular Products,1,Buyer
7143,29,Male,Mobile,14.63,15,11,1,0,0,1,17.18,39.82,1,0.24,Adults,0.39,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
7144,30,Male,Mobile,28.94,3,2,3,1,0,0,18.32,78.16,1,0.48,Adults,0.407,Medium,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
7145,27,Male,Mobile,11.22,9,7,4,0,1,1,10.93,24.63,1,0.19,Adults,0.439,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7146,50,Female,Desktop,22.47,7,12,0,0,0,0,17.42,3.15,1,0.37,Senior Users,0.26,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
7147,57,Female,Mobile,8.46,4,5,4,1,0,1,9.21,27.12,1,0.14,Senior Users,0.342,Low,Visitor,High Intent Users,Offer Fast Checkout Discount,0,Non-Buyer
7148,33,Female,Mobile,15.75,9,11,6,1,1,0,18.48,64.84,1,0.26,Adults,0.58,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7149,52,Female,Mobile,17.02,15,1,4,1,1,0,9.62,95.34,1,0.28,Senior Users,0.573,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
7150,20,Female,Mobile,10.54,7,2,6,1,0,0,12.06,39.57,1,0.18,Young Adults,0.514,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7151,22,Male,Mobile,14.68,11,13,8,1,1,1,14.65,79.75,1,0.24,Young Adults,0.716,High,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
7152,43,Female,Desktop,9.1,19,0,7,0,0,1,12.18,20.05,1,0.15,Mid-Age Users,0.75,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7153,28,Female,Mobile,1.17,11,2,0,0,0,0,1.51,85.19,0,0.02,Adults,0.181,Low,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7154,24,Female,Mobile,7.25,1,3,9,1,1,0,6.62,76.54,1,0.12,Young Adults,0.564,Medium,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
7155,27,Male,Desktop,21.3,13,14,9,0,0,0,31.44,44.81,1,0.36,Adults,0.847,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
7156,59,Female,Mobile,23.36,13,13,1,0,0,1,25.39,89.49,1,0.39,Senior Users,0.417,Medium,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7157,51,Female,Desktop,9.13,2,5,5,0,1,0,13.36,3.79,1,0.15,Senior Users,0.37,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7158,20,Female,Mobile,12.83,17,9,4,0,1,1,15.64,78.59,1,0.21,Young Adults,0.576,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
7159,25,Male,Mobile,2.08,19,13,0,1,1,0,1.89,3.52,1,0.03,Young Adults,0.314,Low,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
7160,48,Male,Desktop,7.87,15,6,1,0,1,1,5.77,86.5,1,0.13,Senior Users,0.345,Low,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7161,28,Female,Mobile,23.6,19,2,2,1,0,0,22.78,17.68,1,0.39,Adults,0.568,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
7162,24,Female,Desktop,18.57,10,13,9,1,0,1,26.67,3.83,1,0.31,Young Adults,0.782,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
7163,19,Female,Mobile,6.97,10,10,4,1,0,1,4.39,30.88,1,0.12,Young Adults,0.427,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7164,23,Female,Desktop,8.47,9,12,6,1,0,0,8.13,17.87,1,0.14,Young Adults,0.532,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7165,58,Male,Desktop,24.69,19,6,5,1,0,0,20.91,65.18,1,0.41,Senior Users,0.742,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7166,49,Female,Desktop,7.06,11,12,2,1,1,0,9.65,47.24,1,0.12,Senior Users,0.332,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
7167,37,Male,Desktop,10.69,6,3,5,0,1,0,13.94,12.97,1,0.18,Mid-Age Users,0.444,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7168,51,Female,Desktop,20.27,2,0,3,0,1,0,21.33,91.61,1,0.34,Senior Users,0.333,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7170,42,Male,Mobile,15.73,15,7,3,1,1,1,17.02,28.28,1,0.26,Mid-Age Users,0.508,Medium,Highly Interested User,Interested Users,Recommend Popular Products,1,Buyer
7171,29,Female,Mobile,27.09,5,9,7,1,0,1,39.36,69.81,1,0.45,Adults,0.648,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7172,24,Male,Mobile,7.37,18,6,0,1,1,0,4.43,39.35,1,0.12,Young Adults,0.333,Low,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
7173,56,Female,Desktop,22.5,7,3,2,1,1,1,31.47,14.55,1,0.38,Senior Users,0.372,Medium,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
7174,34,Male,Mobile,5.61,3,0,9,1,1,0,4.46,58.24,1,0.09,Adults,0.585,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7175,28,Male,Mobile,18.86,16,5,7,0,1,1,9.51,3.04,1,0.31,Adults,0.767,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7176,23,Female,Desktop,26.25,17,10,9,0,1,1,32.58,62.72,1,0.44,Young Adults,0.943,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7177,40,Female,Mobile,14.28,2,11,8,0,0,0,18.4,86.76,1,0.24,Mid-Age Users,0.571,Medium,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
7178,44,Male,Mobile,22.0,16,10,2,0,0,0,17.7,26.2,1,0.37,Mid-Age Users,0.51,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
7179,23,Male,Mobile,24.79,1,9,8,0,0,0,31.69,85.23,1,0.41,Young Adults,0.626,Medium,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
